questionId,title,titleSlug,difficulty,acRate,isPaidOnly,topicTags,categoryTitle
255,Verify Preorder Sequence in Binary Search Tree,verify-preorder-sequence-in-binary-search-tree,Medium,51.68,True,"Array,Stack,Tree,Binary Search Tree,Recursion,Monotonic Stack,Binary Tree",Algorithms
256,Paint House,paint-house,Medium,64.25,True,"Array,Dynamic Programming",Algorithms
257,Binary Tree Paths,binary-tree-paths,Easy,68.15,False,"String,Backtracking,Tree,Depth-First Search,Binary Tree",Algorithms
258,Add Digits,add-digits,Easy,68.61,False,"Math,Simulation,Number Theory",Algorithms
259,3Sum Smaller,3sum-smaller,Medium,51.31,True,"Array,Two Pointers,Binary Search,Sorting",Algorithms
260,Single Number III,single-number-iii,Medium,70.41,False,"Array,Bit Manipulation",Algorithms
261,Graph Valid Tree,graph-valid-tree,Medium,49.82,True,"Depth-First Search,Breadth-First Search,Union-Find,Graph Theory",Algorithms
262,Trips and Users,trips-and-users,Hard,37.7,False,Database,Database
263,Ugly Number,ugly-number,Easy,43.1,False,Math,Algorithms
264,Ugly Number II,ugly-number-ii,Medium,49.49,False,"Hash Table,Math,Dynamic Programming,Heap (Priority Queue)",Algorithms
265,Paint House II,paint-house-ii,Hard,56.92,True,"Array,Dynamic Programming",Algorithms
266,Palindrome Permutation,palindrome-permutation,Easy,68.62,True,"Hash Table,String,Bit Manipulation",Algorithms
267,Palindrome Permutation II,palindrome-permutation-ii,Medium,42.31,True,"Hash Table,String,Backtracking",Algorithms
268,Missing Number,missing-number,Easy,71.61,False,"Array,Hash Table,Math,Binary Search,Bit Manipulation,Sorting",Algorithms
269,Alien Dictionary,alien-dictionary,Hard,37.06,True,"Array,String,Depth-First Search,Breadth-First Search,Graph Theory,Topological Sort",Algorithms
270,Closest Binary Search Tree Value,closest-binary-search-tree-value,Easy,49.27,True,"Binary Search,Tree,Depth-First Search,Binary Search Tree,Binary Tree",Algorithms
271,Encode and Decode Strings,encode-and-decode-strings,Medium,51.18,True,"Array,String,Design",Algorithms
272,Closest Binary Search Tree Value II,closest-binary-search-tree-value-ii,Hard,61.06,True,"Two Pointers,Stack,Tree,Depth-First Search,Binary Search Tree,Heap (Priority Queue),Binary Tree",Algorithms
273,Integer to English Words,integer-to-english-words,Hard,34.8,False,"Math,String,Recursion",Algorithms
274,H-Index,h-index,Medium,41.13,False,"Array,Sorting,Counting Sort",Algorithms
275,H-Index II,h-index-ii,Medium,39.35,False,"Array,Binary Search",Algorithms
276,Paint Fence,paint-fence,Medium,48.26,True,Dynamic Programming,Algorithms
277,Find the Celebrity,find-the-celebrity,Medium,48.87,True,"Two Pointers,Graph Theory,Interactive",Algorithms
278,First Bad Version,first-bad-version,Easy,46.81,False,"Binary Search,Interactive",Algorithms
279,Perfect Squares,perfect-squares,Medium,56.29,False,"Math,Dynamic Programming,Breadth-First Search",Algorithms
280,Wiggle Sort,wiggle-sort,Medium,68.41,True,"Array,Greedy,Sorting",Algorithms
281,Zigzag Iterator,zigzag-iterator,Medium,66.45,True,"Array,Design,Queue,Iterator",Algorithms
282,Expression Add Operators,expression-add-operators,Hard,42.76,False,"Math,String,Backtracking",Algorithms
283,Move Zeroes,move-zeroes,Easy,63.53,False,"Array,Two Pointers",Algorithms
284,Peeking Iterator,peeking-iterator,Medium,61.21,False,"Array,Design,Iterator",Algorithms
285,Inorder Successor in BST,inorder-successor-in-bst,Medium,51.13,True,"Tree,Depth-First Search,Binary Search Tree,Binary Tree",Algorithms
286,Walls and Gates,walls-and-gates,Medium,63.77,True,"Array,Breadth-First Search,Matrix",Algorithms
287,Find the Duplicate Number,find-the-duplicate-number,Medium,63.97,False,"Array,Two Pointers,Binary Search,Bit Manipulation",Algorithms
288,Unique Word Abbreviation,unique-word-abbreviation,Medium,27.41,True,"Array,Hash Table,String,Design",Algorithms
289,Game of Life,game-of-life,Medium,72.33,False,"Array,Matrix,Simulation",Algorithms
290,Word Pattern,word-pattern,Easy,43.79,False,"Hash Table,String",Algorithms
291,Word Pattern II,word-pattern-ii,Medium,48.78,True,"Hash Table,String,Backtracking",Algorithms
292,Nim Game,nim-game,Easy,59.18,False,"Math,Brainteaser,Game Theory",Algorithms
293,Flip Game,flip-game,Easy,65.02,True,String,Algorithms
294,Flip Game II,flip-game-ii,Medium,52.27,True,"Math,Dynamic Programming,Backtracking,Memoization,Game Theory",Algorithms
295,Find Median from Data Stream,find-median-from-data-stream,Hard,54.16,False,"Two Pointers,Design,Sorting,Heap (Priority Queue),Data Stream",Algorithms
296,Best Meeting Point,best-meeting-point,Hard,61.38,True,"Array,Math,Sorting,Matrix",Algorithms
297,Serialize and Deserialize Binary Tree,serialize-and-deserialize-binary-tree,Hard,60.32,False,"String,Tree,Depth-First Search,Breadth-First Search,Design,Binary Tree",Algorithms
298,Binary Tree Longest Consecutive Sequence,binary-tree-longest-consecutive-sequence,Medium,54.64,True,"Tree,Depth-First Search,Binary Tree",Algorithms
299,Bulls and Cows,bulls-and-cows,Medium,52.17,False,"Hash Table,String,Counting",Algorithms
300,Longest Increasing Subsequence,longest-increasing-subsequence,Medium,59.04,False,"Array,Binary Search,Dynamic Programming",Algorithms
301,Remove Invalid Parentheses,remove-invalid-parentheses,Hard,49.75,False,"String,Backtracking,Breadth-First Search",Algorithms
302,Smallest Rectangle Enclosing Black Pixels,smallest-rectangle-enclosing-black-pixels,Hard,60.84,True,"Array,Binary Search,Depth-First Search,Breadth-First Search,Matrix",Algorithms
303,Range Sum Query - Immutable,range-sum-query-immutable,Easy,71.34,False,"Array,Design,Prefix Sum",Algorithms
304,Range Sum Query 2D - Immutable,range-sum-query-2d-immutable,Medium,57.82,False,"Array,Design,Matrix,Prefix Sum",Algorithms
305,Number of Islands II,number-of-islands-ii,Hard,40.4,True,"Array,Hash Table,Union-Find",Algorithms
306,Additive Number,additive-number,Medium,33.47,False,"String,Backtracking",Algorithms
307,Range Sum Query - Mutable,range-sum-query-mutable,Medium,42.56,False,"Array,Divide and Conquer,Design,Binary Indexed Tree,Segment Tree",Algorithms
308,Range Sum Query 2D - Mutable,range-sum-query-2d-mutable,Medium,45.4,True,"Array,Design,Binary Indexed Tree,Segment Tree,Matrix",Algorithms
309,Best Time to Buy and Sell Stock with Cooldown,best-time-to-buy-and-sell-stock-with-cooldown,Medium,61.69,False,"Array,Dynamic Programming",Algorithms
310,Minimum Height Trees,minimum-height-trees,Medium,42.38,False,"Depth-First Search,Breadth-First Search,Graph Theory,Topological Sort",Algorithms
311,Sparse Matrix Multiplication,sparse-matrix-multiplication,Medium,69.23,True,"Array,Hash Table,Matrix",Algorithms
312,Burst Balloons,burst-balloons,Hard,62.94,False,"Array,Dynamic Programming",Algorithms
313,Super Ugly Number,super-ugly-number,Medium,45.94,False,"Array,Math,Dynamic Programming",Algorithms
314,Binary Tree Vertical Order Traversal,binary-tree-vertical-order-traversal,Medium,57.74,True,"Hash Table,Tree,Depth-First Search,Breadth-First Search,Sorting,Binary Tree",Algorithms
315,Count of Smaller Numbers After Self,count-of-smaller-numbers-after-self,Hard,43.27,False,"Array,Binary Search,Divide and Conquer,Binary Indexed Tree,Segment Tree,Merge Sort,Ordered Set",Algorithms
316,Remove Duplicate Letters,remove-duplicate-letters,Medium,52.78,False,"String,Stack,Greedy,Monotonic Stack",Algorithms
317,Shortest Distance from All Buildings,shortest-distance-from-all-buildings,Hard,44.84,True,"Array,Breadth-First Search,Matrix",Algorithms
318,Maximum Product of Word Lengths,maximum-product-of-word-lengths,Medium,61.02,False,"Array,String,Bit Manipulation",Algorithms
319,Bulb Switcher,bulb-switcher,Medium,55.49,False,"Math,Brainteaser",Algorithms
320,Generalized Abbreviation,generalized-abbreviation,Medium,60.34,True,"String,Backtracking,Bit Manipulation",Algorithms
321,Create Maximum Number,create-maximum-number,Hard,34.56,False,"Array,Two Pointers,Stack,Greedy,Monotonic Stack",Algorithms
322,Coin Change,coin-change,Medium,47.93,False,"Array,Dynamic Programming,Breadth-First Search",Algorithms
323,Number of Connected Components in an Undirected Graph,number-of-connected-components-in-an-undirected-graph,Medium,64.78,True,"Depth-First Search,Breadth-First Search,Union-Find,Graph Theory",Algorithms
324,Wiggle Sort II,wiggle-sort-ii,Medium,36.92,False,"Array,Divide and Conquer,Greedy,Sorting,Quickselect",Algorithms
325,Maximum Size Subarray Sum Equals k,maximum-size-subarray-sum-equals-k,Medium,50.79,True,"Array,Hash Table,Prefix Sum",Algorithms
326,Power of Three,power-of-three,Easy,50.69,False,"Math,Recursion",Algorithms
327,Count of Range Sum,count-of-range-sum,Hard,38.27,False,"Array,Binary Search,Divide and Conquer,Binary Indexed Tree,Segment Tree,Merge Sort,Ordered Set",Algorithms
328,Odd Even Linked List,odd-even-linked-list,Medium,62.28,False,Linked List,Algorithms
329,Longest Increasing Path in a Matrix,longest-increasing-path-in-a-matrix,Hard,56.31,False,"Array,Dynamic Programming,Depth-First Search,Breadth-First Search,Graph Theory,Topological Sort,Memoization,Matrix",Algorithms
330,Patching Array,patching-array,Hard,54.06,False,"Array,Greedy",Algorithms
331,Verify Preorder Serialization of a Binary Tree,verify-preorder-serialization-of-a-binary-tree,Medium,47.06,False,"String,Stack,Tree,Binary Tree",Algorithms
332,Reconstruct Itinerary,reconstruct-itinerary,Hard,44.25,False,"Array,String,Depth-First Search,Graph Theory,Sorting,Heap (Priority Queue),Eulerian Circuit",Algorithms
333,Largest BST Subtree,largest-bst-subtree,Medium,45.81,True,"Dynamic Programming,Tree,Depth-First Search,Binary Search Tree,Binary Tree",Algorithms
334,Increasing Triplet Subsequence,increasing-triplet-subsequence,Medium,39.23,False,"Array,Greedy",Algorithms
335,Self Crossing,self-crossing,Hard,34.13,False,"Array,Math,Geometry",Algorithms
336,Palindrome Pairs,palindrome-pairs,Hard,36.94,False,"Array,Hash Table,String,Trie",Algorithms
337,House Robber III,house-robber-iii,Medium,55.62,False,"Dynamic Programming,Tree,Depth-First Search,Binary Tree",Algorithms
338,Counting Bits,counting-bits,Easy,80.38,False,"Dynamic Programming,Bit Manipulation",Algorithms
339,Nested List Weight Sum,nested-list-weight-sum,Medium,85.91,True,"Depth-First Search,Breadth-First Search",Algorithms
340,Longest Substring with At Most K Distinct Characters,longest-substring-with-at-most-k-distinct-characters,Medium,49.89,True,"Hash Table,String,Sliding Window",Algorithms
341,Flatten Nested List Iterator,flatten-nested-list-iterator,Medium,65.61,False,"Stack,Tree,Depth-First Search,Design,Queue,Iterator",Algorithms
342,Power of Four,power-of-four,Easy,51.72,False,"Math,Bit Manipulation,Recursion",Algorithms
343,Integer Break,integer-break,Medium,61.85,False,"Math,Dynamic Programming",Algorithms
344,Reverse String,reverse-string,Easy,80.53,False,"Two Pointers,String",Algorithms
345,Reverse Vowels of a String,reverse-vowels-of-a-string,Easy,60.59,False,"Two Pointers,String",Algorithms
346,Moving Average from Data Stream,moving-average-from-data-stream,Easy,80.19,True,"Array,Design,Queue,Data Stream",Algorithms
347,Top K Frequent Elements,top-k-frequent-elements,Medium,65.84,False,"Array,Hash Table,Divide and Conquer,Sorting,Heap (Priority Queue),Bucket Sort,Counting,Quickselect",Algorithms
348,Design Tic-Tac-Toe,design-tic-tac-toe,Medium,58.74,True,"Array,Hash Table,Design,Matrix,Simulation",Algorithms
349,Intersection of Two Arrays,intersection-of-two-arrays,Easy,77.45,False,"Array,Hash Table,Two Pointers,Binary Search,Sorting",Algorithms
350,Intersection of Two Arrays II,intersection-of-two-arrays-ii,Easy,59.66,False,"Array,Hash Table,Two Pointers,Binary Search,Sorting",Algorithms
351,Android Unlock Patterns,android-unlock-patterns,Medium,53.71,True,"Dynamic Programming,Backtracking,Bit Manipulation,Bitmask",Algorithms
352,Data Stream as Disjoint Intervals,data-stream-as-disjoint-intervals,Hard,59.95,False,"Hash Table,Binary Search,Union-Find,Design,Data Stream,Ordered Set",Algorithms
353,Design Snake Game,design-snake-game,Medium,39.99,True,"Array,Hash Table,Design,Queue,Simulation",Algorithms
354,Russian Doll Envelopes,russian-doll-envelopes,Hard,37.7,False,"Array,Binary Search,Dynamic Programming,Sorting",Algorithms
355,Design Twitter,design-twitter,Medium,44.17,False,"Hash Table,Linked List,Design,Heap (Priority Queue)",Algorithms
356,Line Reflection,line-reflection,Medium,36.25,True,"Array,Hash Table,Math",Algorithms
357,Count Numbers with Unique Digits,count-numbers-with-unique-digits,Medium,55.34,False,"Math,Dynamic Programming,Backtracking",Algorithms
358,Rearrange String k Distance Apart,rearrange-string-k-distance-apart,Hard,39.51,True,"Hash Table,String,Greedy,Sorting,Heap (Priority Queue),Counting",Algorithms
359,Logger Rate Limiter,logger-rate-limiter,Easy,76.77,True,"Hash Table,Design,Data Stream",Algorithms
360,Sort Transformed Array,sort-transformed-array,Medium,57.83,True,"Array,Math,Two Pointers,Sorting",Algorithms
361,Bomb Enemy,bomb-enemy,Medium,52.77,True,"Array,Dynamic Programming,Matrix",Algorithms
362,Design Hit Counter,design-hit-counter,Medium,69.57,True,"Array,Binary Search,Design,Queue,Data Stream",Algorithms
363,Max Sum of Rectangle No Larger Than K,max-sum-of-rectangle-no-larger-than-k,Hard,45.29,False,"Array,Binary Search,Matrix,Prefix Sum,Ordered Set",Algorithms
364,Nested List Weight Sum II,nested-list-weight-sum-ii,Medium,66.72,True,"Stack,Depth-First Search,Breadth-First Search",Algorithms
365,Water and Jug Problem,water-and-jug-problem,Medium,44.78,False,"Math,Depth-First Search,Breadth-First Search",Algorithms
366,Find Leaves of Binary Tree,find-leaves-of-binary-tree,Medium,81.26,True,"Tree,Depth-First Search,Binary Tree",Algorithms
367,Valid Perfect Square,valid-perfect-square,Easy,44.67,False,"Math,Binary Search",Algorithms
368,Largest Divisible Subset,largest-divisible-subset,Medium,49.36,False,"Array,Math,Dynamic Programming,Sorting",Algorithms
369,Plus One Linked List,plus-one-linked-list,Medium,61.23,True,"Linked List,Math",Algorithms
370,Range Addition,range-addition,Medium,72.92,True,"Array,Prefix Sum",Algorithms
371,Sum of Two Integers,sum-of-two-integers,Medium,55.03,False,"Math,Bit Manipulation",Algorithms
372,Super Pow,super-pow,Medium,36.31,False,"Math,Divide and Conquer",Algorithms
373,Find K Pairs with Smallest Sums,find-k-pairs-with-smallest-sums,Medium,41.52,False,"Array,Heap (Priority Queue)",Algorithms
374,Guess Number Higher or Lower,guess-number-higher-or-lower,Easy,57.1,False,"Binary Search,Interactive",Algorithms
375,Guess Number Higher or Lower II,guess-number-higher-or-lower-ii,Medium,52.43,False,"Math,Dynamic Programming,Game Theory",Algorithms
376,Wiggle Subsequence,wiggle-subsequence,Medium,49.25,False,"Array,Dynamic Programming,Greedy",Algorithms
377,Combination Sum IV,combination-sum-iv,Medium,54.98,False,"Array,Dynamic Programming",Algorithms
378,Kth Smallest Element in a Sorted Matrix,kth-smallest-element-in-a-sorted-matrix,Medium,64.35,False,"Array,Binary Search,Sorting,Heap (Priority Queue),Matrix",Algorithms
379,Design Phone Directory,design-phone-directory,Medium,52.71,True,"Array,Hash Table,Linked List,Design,Queue",Algorithms
380,Insert Delete GetRandom O(1),insert-delete-getrandom-o1,Medium,55.25,False,"Array,Hash Table,Math,Design,Randomized",Algorithms
381,Insert Delete GetRandom O(1) - Duplicates allowed,insert-delete-getrandom-o1-duplicates-allowed,Hard,36.37,False,"Array,Hash Table,Math,Design,Randomized",Algorithms
382,Linked List Random Node,linked-list-random-node,Medium,64.64,False,"Linked List,Math,Reservoir Sampling,Randomized",Algorithms
383,Ransom Note,ransom-note,Easy,65.61,False,"Hash Table,String,Counting",Algorithms
384,Shuffle an Array,shuffle-an-array,Medium,59.55,False,"Array,Math,Design,Randomized",Algorithms
385,Mini Parser,mini-parser,Medium,41.96,False,"String,Stack,Depth-First Search",Algorithms
386,Lexicographical Numbers,lexicographical-numbers,Medium,76.18,False,"Depth-First Search,Trie",Algorithms
387,First Unique Character in a String,first-unique-character-in-a-string,Easy,64.99,False,"Hash Table,String,Queue,Counting",Algorithms
388,Longest Absolute File Path,longest-absolute-file-path,Medium,49.2,False,"String,Stack,Depth-First Search",Algorithms
389,Find the Difference,find-the-difference,Easy,60.1,False,"Hash Table,String,Bit Manipulation,Sorting",Algorithms
390,Elimination Game,elimination-game,Medium,45.92,False,"Math,Recursion",Algorithms
391,Perfect Rectangle,perfect-rectangle,Hard,37.25,False,"Array,Hash Table,Math,Geometry,Sweep Line",Algorithms
392,Is Subsequence,is-subsequence,Easy,48.84,False,"Two Pointers,String,Dynamic Programming",Algorithms
393,UTF-8 Validation,utf-8-validation,Medium,46.05,False,"Array,Bit Manipulation",Algorithms
394,Decode String,decode-string,Medium,62.24,False,"String,Stack,Recursion",Algorithms
395,Longest Substring with At Least K Repeating Characters,longest-substring-with-at-least-k-repeating-characters,Medium,46.03,False,"Hash Table,String,Divide and Conquer,Sliding Window",Algorithms
396,Rotate Function,rotate-function,Medium,45.35,False,"Array,Math,Dynamic Programming",Algorithms
